voxel_volume_2021,convex_hull_volume_2021,voxel_area_2021,Model_2021,Iteration_2021,point2tree_Volume_2021,point2tree_area_2021,graham_volume_2021,graham_Area_2021,lky_name,TotalBranches_2021,voxel_volume_2023,convex_hull_volume_2023,voxel_area_2023,Model_2023,Iteration_2023,point2tree_Volume_2023,point2tree_area_2023,graham_volume_2023,graham_Area_2023,TotalBranches_2023,convex_hull_area_2023,convex_hull_area_2021
0.113,0.138137909,0.33,tree_698,3400,0.031958727,0.197591063,0.074778172,0.137417464,蓝20_50_行17_1_000416,102,2.881,11.98290154,6.06,tree_736,3400,4.967330089,6.095971512,8.370696218,5.620679822,1626,6.727510614,0.27009589
0.037,0.021876157,0.14,tree_549,3400,0.008933687,0.08920934,0.020128965,0.082430665,蓝20_50_行8_3_000330,100,1.056,3.59036482,2.59,tree_580,3400,1.426050372,2.300106464,2.45817212,2.380768584,585,3.091599056,0.097421345
0.073,0.08340414,0.24,tree_952,3400,0.022552083,0.184245401,0.041883927,0.132620827,蓝20_50_行3_2_000003,100,2.26,10.17635823,5,tree_1005,3400,4.979945653,5.077149016,6.124901816,4.059920075,1170,5.298670684,0.17843209
0.255,0.456805094,0.51,tree_670,3400,0.242109627,0.404109484,0.314884814,0.302726558,蓝20_50_行12_1_000351,165,1.391,6.70324476,2.72,tree_707,3400,3.666959436,2.442259045,3.756261775,2.003282281,604,2.977363958,0.41973435
0.135,0.186711711,0.36,tree_1258,3400,0.09297448,0.297704818,0.119169526,0.218901486,蓝20_50_行8_1_000210,116,1.188,4.034822007,2.56,tree_1323,3400,2.041207045,2.451025015,2.510734179,2.201718565,651,2.892173959,0.28552333
0.035,0.024139389,0.14,tree_637,3400,0.011898637,0.112825395,0.021047407,0.09219167,蓝20_50_行3_2_000322,100,0.995,4.713154864,3.05,tree_672,3400,1.428909268,2.954831283,2.280232992,2.385104917,516,3.794404802,0.098652185
0.054,0.04058011,0.19,tree_18,3400,0.03488602,0.149078822,0.039168515,0.123150414,蓝20_50_行6_2_000453,100,1.399,5.755644975,3.27,tree_19,3400,2.19249436,3.005300413,4.036134015,3.309838509,729,3.61576466,0.14187613
0.059,0.135845341,0.3,tree_804,3400,0.03033245,0.467696432,0.123904751,0.716158936,蓝20_50_行10_3_000208,100,0.201,1.000331089,0.89,tree_849,3400,0.140968585,1.069323227,0.408263101,1.21328738,165,2.223514685,0.792678215
0.146,0.184993762,0.41,tree_767,3400,0.08103154,0.284236652,0.100641026,0.157390406,蓝20_50_行5_2_000021,129,2.102,7.200120649,4.41,tree_807,3400,2.743182468,4.285883466,4.987223715,3.947837942,1311,4.960447364,0.310546255
0.204,0.279856705,0.32,tree_105,3400,0.196240102,0.246314727,0.196605611,0.175717277,绿01-22_1_000061,127,2.425,21.45377327,5.96,tree_112,3400,8.1537458,5.762148228,9.831528136,4.436541847,1008,7.780314257,0.24776749
0.028,0.016774973,0.09,tree_1137,3400,0.009201913,0.066495772,0.013287526,0.047887564,蓝20_50_行3_1_000466,100,1.064,4.853033949,2.54,tree_1198,3400,1.66071199,2.35910241,2.442407717,1.640733197,566,2.86983495,0.069246405
0.294,0.588323352,0.71,tree_260,3400,0.267631313,0.525715977,0.351567443,0.393232653,蓝20_50_行13_3_000368,201,1.62,8.762154751,3.35,tree_274,3400,2.782095808,3.198844577,3.981729758,2.185727248,959,4.180307438,0.63943572
0.13,1.104937231,0.48,tree_423,3400,0.236100305,0.471183844,0.132296229,0.229708895,蓝20_50_行8_2_000047,100,3.382,15.0857196,7.52,tree_449,3400,6.38678824,7.554859495,10.34188586,5.845831952,2053,8.359940996,0.48560514
0.055,0.031153842,0.12,tree_781,3400,0.010976195,0.069503982,0.022270807,0.04840841,蓝20_50_行7_1_000203,100,0.507,1.519380096,1.36,tree_822,3400,0.649033526,1.225752801,0.836815093,1.022195773,274,1.507998668,0.077750235
0.257,0.692694326,0.66,tree_1162,3400,0.318975316,0.635256615,0.457600783,0.539664289,蓝20_50_行53_3_000295,152,2.299,12.46579174,5.79,tree_1226,3400,4.508732067,5.621365738,8.318067648,5.021991065,1161,6.349364627,0.80612106
0.002,9.50E-05,0.02,tree_218,3400,0.00018176,0.010063833,0,0.005785469,蓝20_50_行15_1_000312,100,0.308,0.697598663,1.03,tree_227,3400,0.290300223,0.851671087,0.478183188,0.85343485,210,1.064868176,0.00654709
0.174,0.245956289,0.37,tree_1279,3400,0.129646999,0.281740093,0.161221952,0.205124126,蓝20_50_行9_1_000059,140,2.793,11.85871839,5.92,tree_1345,3400,5.544987204,5.835948679,8.007076475,5.173699967,1870,6.522014619,0.29489521
0.062,0.050486497,0.21,tree_930,3400,0.023598548,0.150805662,0.035156006,0.115477346,蓝20_50_行12_2_000194,100,2.172,6.812971572,3.99,tree_978,3400,2.74422992,3.786445446,4.644744149,3.510128584,1411,4.385837102,0.148626085
0.022,0.011674811,0.1,tree_633,3400,0.003290324,0.069777488,0.010168665,0.072087879,蓝20_50_行16_1_000142,100,1.778,7.005766938,4.39,tree_668,3400,2.172270748,4.431207794,4.287744678,3.330950849,1215,4.902851839,0.072683105
0.297,0.417253779,0.5,tree_569,3400,0.253961288,0.420712171,0.298255777,0.357632112,蓝20_50_行8_2_000358,202,0.891,3.014704418,2.4,tree_601,3400,0.889617509,2.227354064,1.800288495,2.01946973,543,2.769714454,0.41473643
0.262,0.438254515,0.72,tree_1132,3400,0.163981233,0.60139042,0.326930172,0.463174974,蓝20_50_行8_3_000422,243,1.636,7.6938526,3.34,tree_1193,3400,3.466586527,3.175263844,4.330323805,2.696712774,838,3.652800715,0.603146895
0.069,0.050579902,0.15,tree_868,3400,0.025196846,0.112692364,0.032598732,0.065961404,蓝20_50_行7_1_000484,100,2.294,10.40892313,5.17,tree_916,3400,4.000427032,5.126539841,6.989193483,4.460839221,1221,5.813128238,0.10309097
0.043,0.02621772,0.15,tree_1079,3400,0.012480739,0.098598241,0.020114004,0.062102367,蓝20_50_行11_1_000081,100,1.327,4.123216821,3.11,tree_1136,3400,1.451849961,3.0327943,2.811252184,2.867701679,821,3.262118483,0.094559865
0.11,0.121997401,0.25,tree_272,3400,0.056165486,0.16074099,0.08033871,0.13577622,蓝20_50_行15_2_000111,108,1.452,3.634142109,2.59,tree_286,3400,1.551296617,2.073373768,2.509503863,1.940738216,956,2.566940373,0.191684915
0.04,0.030795778,0.17,tree_914,3400,0.025072651,0.131226359,0.023786369,0.08176321,蓝02_32_行2_2_000388,100,2.092,10.59165884,4.78,tree_962,3400,5.179765097,4.698889373,6.821133262,4.592799325,1007,5.287127672,0.11562154
0.096,0.111181833,0.32,tree_795,3400,0.051934926,0.216723058,0.075285328,0.188779237,蓝04_34_行2_2_000391,100,0.99,3.651844159,2.34,tree_839,3400,1.139363055,2.127450036,1.885802193,2.258211549,630,2.462167682,0.24830161
0.322,0.549597029,0.75,tree_976,3400,0.276379719,0.584104379,0.399358361,0.440035584,蓝20_50_行3_3_000400,235,4.312,28.39957948,10.86,tree_1030,3400,10.59584065,11.19833478,18.57420493,9.567074626,2086,12.0608929,0.66735228
0.239,0.450918735,0.66,tree_721,3400,0.237869136,0.464701012,0.293162683,0.513903815,蓝20_50_行9_2_000273,175,1.553,5.868060851,3.67,tree_760,3400,2.105319757,3.288025514,3.637375696,3.615328134,844,4.135435313,0.580795875
0.095,0.130351922,0.25,tree_1138,3400,0.064133298,0.207274392,0.081557121,0.110820651,蓝20_50_行16_2_000110,100,1.433,6.252512033,3.39,tree_1200,3400,2.183193199,3.167626513,2.98761018,1.816711613,833,4.1208681,0.20497217
0.167,0.295454877,0.39,tree_1153,3400,0.091100772,0.213678239,0.1631219,0.175569501,蓝20_50_行13_1_000422,105,2.653,12.17094409,6.47,tree_1215,3400,4.455079816,6.439497824,7.853194376,6.754377421,1592,8.046177222,0.315060125
0.053,0.063482982,0.22,tree_130,3400,0.024897545,0.163315534,0.032982681,0.082668324,蓝20_50_行7_2_000466,100,0.998,3.421420498,2.36,tree_137,3400,1.397389248,2.181573969,2.404744577,1.931156541,467,2.577312768,0.184585185
0.085,0.089368356,0.2,tree_4,3400,0.060906415,0.14545473,0.056817769,0.094608757,蓝20_50_行6_2_000168,100,0.651,1.832417875,1.62,tree_4,3400,0.913620983,1.458601732,1.233118729,1.276970622,394,1.690743885,0.15553207
0.069,0.060806821,0.21,tree_328,3400,0.042456059,0.15421944,0.0510802,0.140599008,蓝20_50_行13_2_000488,100,0.589,2.291132648,1.79,tree_345,3400,0.68692658,1.543735282,1.12731762,1.400257728,375,2.196754335,0.148928505
0.107,0.104208387,0.31,tree_674,3400,0.059742327,0.212937543,0.088604918,0.181710323,蓝20_50_行4_2_000398,100,2.296,10.81508658,4.91,tree_711,3400,5.976290789,4.911514867,7.326174631,4.152457885,964,5.483158284,0.236738355
0.206,0.287557033,0.44,tree_233,3400,0.154801145,0.347328025,0.181919479,0.21535646,蓝20_50_行8_1_000488,131,3.102,14.73395024,5.51,tree_244,3400,6.021248989,5.33635694,9.49409238,4.538034374,1641,6.445408391,0.36081216
0.185,0.252223685,0.34,tree_162,3400,0.147319845,0.254340031,0.156263803,0.189436905,蓝20_50_行16_1_000299,109,2.336,12.91583056,5.99,tree_170,3400,4.846338043,5.870158091,8.402843398,5.05240943,1051,7.456268341,0.298157055
0.13,0.145320154,0.35,tree_552,3400,0.049824702,0.206731759,0.100331889,0.271922914,混01_51_行34_3_000131,143,2.36,9.703566808,5.63,tree_584,3400,3.652927945,5.77546867,6.187589292,5.196112165,1343,6.061362735,0.2746767
0.111,0.103572812,0.39,tree_824,3400,0.054311855,0.292908904,0.094526926,0.291560434,蓝20_50_行15_2_000120,107,3.235,12.21065882,5.52,tree_869,3400,5.618007706,5.54190162,8.062066962,4.930985027,1847,6.266348922,0.31783396
0.208,0.403355821,0.55,tree_820,3400,0.195596844,0.454443912,0.306317438,0.381040202,蓝20_50_行5_3_000397,128,2.59,11.33223193,5.86,tree_865,3400,4.448200682,5.573936963,7.498693418,5.008924844,1472,6.367302588,0.475793
0.111,0.118680304,0.29,tree_40,3400,0.043295694,0.211561135,0.080109663,0.173399688,蓝20_50_行4_1_000020,100,0.906,2.964093526,2.01,tree_45,3400,1.322454802,1.819125877,1.638046787,1.497495636,545,2.077341703,0.21664116
0.141,0.241077095,0.41,tree_668,3400,0.128798955,0.349767632,0.142470881,0.24063956,蓝20_50_行5_1_000178,100,0.898,2.692999834,1.77,tree_705,3400,1.071522522,1.522637721,1.408200478,1.25259406,557,1.821208222,0.340436445
0.141,0.128744506,0.31,tree_338,3400,0.06392869,0.204274342,0.095326111,0.207306064,蓝20_50_行5_2_000263,125,0.595,1.670268895,1.46,tree_356,3400,0.494574033,1.175582581,1.055144074,1.139849674,351,1.58481012,0.232833315
0.132,0.112597315,0.25,tree_132,3400,0.053195573,0.176941144,0.085026605,0.161104634,蓝20_50_行16_2_000112,143,0.574,2.00722796,1.91,tree_139,3400,0.515853234,1.641818236,1.142667371,1.964475829,369,2.18515233,0.188165225
0.258,0.631001859,0.71,tree_610,3400,0.287811969,0.600002059,0.318911299,0.360990561,蓝20_50_行3_3_000290,167,3.441,19.61985411,6.55,tree_643,3400,8.150178324,6.381386523,11.67834702,6.132019847,1841,7.659944822,0.640461885
0.213,0.37150382,0.5,tree_562,3400,0.118082495,0.361115741,0.184820396,0.235033452,蓝20_50_行13_3_000446,111,0.457,1.269592879,1.45,tree_594,3400,0.357486499,1.30793091,0.831665856,1.11473952,267,1.649622426,0.38293863
0.04,0.027039307,0.16,tree_48,3400,0.010740907,0.118444385,0.023893267,0.098567353,蓝20_50_行7_1_000348,100,0.901,2.851225182,2.37,tree_53,3400,1.166645903,2.164505736,1.785447572,2.05903464,538,2.38878334,0.111643065
0.059,0.058776152,0.24,tree_785,3400,0.016993421,0.144649834,0.036762397,0.122271216,混01_51_行01_3_000035,100,2.184,7.692644681,4.73,tree_827,3400,3.830686862,4.852575428,5.360695198,4.215264472,1256,5.214388471,0.158101405
0.206,0.35858947,0.46,tree_1191,3400,0.207470838,0.358017651,0.261716924,0.282346481,蓝20_50_行16_1_000450,111,2.633,15.10987545,6.53,tree_1255,3400,6.623397652,6.93409572,10.55039963,5.357624976,1125,7.398904353,0.373254035
0.066,0.048107682,0.26,tree_635,3400,0.033307305,0.192367377,0.05090904,0.175704957,蓝20_50_行13_2_000497,100,1.088,3.009031394,2.45,tree_670,3400,1.264105322,2.195338216,1.900150911,1.880472005,810,2.369179282,0.18644972
0.301,0.477664628,0.66,tree_794,3400,0.202333567,0.516589525,0.386704696,0.640407832,蓝20_50_行3_3_000139,289,1.186,3.379613006,3.34,tree_838,3400,1.369194423,3.28028739,2.368595085,2.935999216,771,3.724669073,0.796550765
0.239,0.361062773,0.5,tree_312,3400,0.186039721,0.399418568,0.239167027,0.308672577,蓝20_50_行16_1_000119,186,2.372,11.59683905,5.73,tree_329,3400,4.344537394,5.74035136,6.610103912,4.796502302,1361,6.753072918,0.43694491
0.109,0.121063914,0.22,tree_978,3400,0.057076532,0.173513636,0.081734398,0.12476354,蓝20_50_行13_1_000287,100,0.875,3.0345396,1.76,tree_1032,3400,1.224260425,1.569907939,1.639355446,1.278518249,468,1.948122998,0.17878482
0.17,0.271631328,0.45,tree_695,3400,0.100044619,0.335041948,0.196054133,0.275159344,蓝20_50_行6_1_000473,100,1.003,5.060713378,2.51,tree_733,3400,2.125375318,2.591005987,2.888854973,2.192928275,508,3.066454245,0.37604855
0.099,0.084625789,0.3,tree_553,3400,0.031950228,0.213046654,0.071114744,0.218662117,蓝20_50_行8_3_000085,186,0.768,2.854174417,2.14,tree_585,3400,0.840366522,2.04406535,1.286802408,1.709170318,484,2.261609412,0.22887246
0.095,0.080306429,0.24,tree_948,3400,0.047209238,0.152940609,0.061722743,0.13524102,蓝20_50_行17_2_000127,100,1.373,3.846917283,2.88,tree_1000,3400,1.309302031,2.464706477,2.656873297,2.611828759,943,3.116919756,0.17473427
0.07,0.081413219,0.31,tree_1237,3400,0.037122387,0.224851686,0.056932302,0.132438827,蓝20_50_行51_3_000281,100,0.47,2.327208463,1.42,tree_1302,3400,0.860656106,1.26813871,1.027456661,1.012017284,245,1.738541793,0.233204305
0.029,0.016909116,0.16,tree_1007,3400,0.005546845,0.107834044,0.01816974,0.08402246,蓝20_50_行9_2_000199,100,1.159,2.93675879,2.25,tree_1062,3400,0.990455406,1.853162722,1.98750353,1.78075893,825,2.471287739,0.10729414
0.084,0.088863856,0.23,tree_558,3400,0.045482619,0.170024125,0.057422323,0.129450995,蓝20_50_行14_2_000093,100,1.077,3.836049243,2.56,tree_590,3400,1.450768811,2.27316179,2.138844451,1.961048516,672,2.767998019,0.17376381
0.198,0.259241636,0.3,tree_671,3400,0.150797258,0.215440267,0.172972633,0.157209657,蓝20_50_行17_1_000314,142,2.368,11.9129026,4.96,tree_708,3400,4.422059952,4.959316775,6.234315256,4.296306323,1361,5.727089645,0.233233625
0.03,0.017804737,0.19,tree_601,3400,0.012019054,0.154483711,0.010960796,0.135277946,混01_51_行73_3_000315,100,0.483,1.49411276,1.74,tree_634,3400,0.462482645,1.596648793,1.026061082,1.501720203,242,2.187191445,0.144369795
0.021,0.010635362,0.14,tree_431,3400,0.005825986,0.096866203,0.009612067,0.070793707,蓝20_50_行15_3_000120,100,0.583,1.4838961,1.55,tree_457,3400,0.579923673,1.317297041,1.043348734,1.34233168,330,1.660452394,0.08305364
0.495,0.913180859,0.86,tree_465,3400,0.526687995,0.779920305,0.666019285,0.581377058,蓝20_50_行5_1_000018,340,5.241,33.38945069,11.49,tree_493,3400,14.03756414,11.70403758,22.4306754,10.70544338,2608,13.07095815,0.764680495
0.066,0.065243529,0.16,tree_686,3400,0.027041622,0.116313265,0.034858508,0.06562687,混01_51_行47_3_000188,100,0.383,1.571590801,0.97,tree_723,3400,0.454585998,0.901408286,0.653898125,0.789437141,179,1.220604297,0.11865239
0.312,0.423537303,0.45,tree_248,3400,0.241337782,0.363910923,0.307848137,0.255828714,蓝20_50_行13_1_000387,193,1.22,5.308545256,2.43,tree_261,3400,2.749602384,2.504126378,2.942762262,2.088717185,553,2.781893247,0.35269673
0.07,0.095798432,0.21,tree_962,3400,0.051747488,0.160603724,0.048054654,0.106333912,蓝20_50_行11_2_000072,100,1.163,4.65846696,2.95,tree_1016,3400,1.541986264,2.670560997,2.254436969,2.094697263,619,3.490584745,0.151130945
0.114,0.114568078,0.29,tree_715,3400,0.05749028,0.187493056,0.089250771,0.201771321,蓝20_50_行8_1_000477,100,0.825,1.512840628,4.63,tree_754,3400,0.460115154,4.50752036,1.573869147,4.630879661,450,5.144881798,0.22888305
0.242,0.361989738,0.51,tree_917,3400,0.130915077,0.359625074,0.240953951,0.352310068,蓝20_50_行12_1_000257,203,2.948,11.1705926,5.94,tree_965,3400,4.399681092,5.758829877,7.066999915,5.224776099,1719,6.513805494,0.43538612
0.01,0.002726772,0.07,tree_358,3400,0.0005974,0.028283708,0.00228422,0.018305348,蓝20_50_行12_2_000326,100,0.906,2.571556439,1.83,tree_377,3400,1.165068999,1.55725865,1.669617115,1.360929335,552,1.946841151,0.034630005
0.288,0.408209173,0.53,tree_551,3400,0.186806832,0.441382724,0.279600075,0.259739048,绿16_26_行2_1_000011,191,2.827,10.62977499,6.51,tree_583,3400,3.95638667,6.213221626,7.98209414,5.285586329,1796,6.932574322,0.427620965
0.059,0.053574578,0.18,tree_661,3400,0.030600266,0.143483963,0.033899417,0.100063223,混01_51_行21_3_000284,100,0.268,0.748032635,1.12,tree_698,3400,0.148437056,1.010889738,0.433214268,0.877721572,197,1.385418707,0.133856715
0.201,0.246262801,0.41,tree_1234,3400,0.131303676,0.322640066,0.177484525,0.246180449,蓝20_50_行4_2_000448,185,0.531,1.812697836,1.56,tree_1299,3400,0.56689051,1.379265273,0.998558042,1.322458683,299,1.678663367,0.31335739
0.141,0.133289346,0.31,tree_1100,3400,0.03721656,0.202673047,0.105343792,0.216514114,蓝20_50_行14_2_000316,252,1,3.280284762,1.99,tree_1158,3400,1.386950824,1.869926556,1.811025833,1.514130793,548,2.066305997,0.232020715
0.026,0.013618452,0.08,tree_90,3400,0.005254992,0.054951643,0.008435209,0.031673033,蓝20_50_行10_2_000073,100,0.495,1.178152791,1.36,tree_97,3400,0.36381334,1.100059379,0.773483571,1.140809721,393,1.35584184,0.049890655
0.241,0.351868426,0.41,tree_1145,3400,0.21120335,0.35674106,0.242229147,0.266598234,蓝20_50_行12_1_000239,143,1.609,5.760295367,3.45,tree_1207,3400,2.337127787,3.411665304,3.771501708,3.632858252,828,4.293657324,0.34002647
0.184,0.325499216,0.51,tree_214,3400,0.162953022,0.39780308,0.214170464,0.343089365,蓝20_50_行8_1_000197,137,1.843,7.737951709,3.34,tree_223,3400,3.736500327,3.261552651,4.720089091,2.833643352,914,4.039656769,0.43227712
0.017,0.00609354,0.08,tree_203,3400,0.004344675,0.046397568,0.005356925,0.029983759,蓝20_50_行11_2_000321,100,0.802,2.867418117,1.99,tree_212,3400,0.93275626,1.692618318,1.564172398,1.352733423,442,2.233078559,0.03670403
0.16,0.293764388,0.45,tree_69,3400,0.174711213,0.345914211,0.191068239,0.24582075,蓝20_50_行12_2_000304,108,0.303,1.482865216,0.75,tree_74,3400,0.317998192,0.62273773,0.42977019,0.523447649,140,0.776557534,0.400814165
0.059,0.059933491,0.23,tree_160,3400,0.036824828,0.153694749,0.043014838,0.123160944,蓝20_50_行3_2_000329,100,2.392,9.299171911,5.19,tree_168,3400,3.719169302,5.034278557,6.332828986,4.420197035,1394,5.771141715,0.16385935
0.086,0.078755833,0.27,tree_299,3400,0.042063098,0.184378719,0.057900387,0.178712868,蓝20_50_行13_1_000106,100,1.319,4.02160109,2.84,tree_314,3400,1.554980713,2.575469578,2.497645408,2.522048987,799,3.057970722,0.186119325
0.155,0.179285017,0.28,tree_461,3400,0.086601832,0.222808425,0.114874718,0.149833524,蓝20_50_行9_1_000216,132,1.264,4.438683376,3.21,tree_489,3400,1.666981825,2.987760974,2.667700146,2.966332844,768,3.48437656,0.22685702
0.06,0.038294933,0.15,tree_249,3400,0.024508895,0.096472324,0.033526987,0.081351192,混01_51_行70_3_000302,100,0.143,0.548465299,0.61,tree_262,3400,0.209097171,0.567598433,0.237706019,0.421007124,100,0.701932816,0.101161055
0.095,0.128990171,0.25,tree_1183,3400,0.070146535,0.16665379,0.061758305,0.101421895,蓝20_50_行14_2_000381,100,1.573,7.122803229,4,tree_1247,3400,2.687136333,4.166655042,4.290149266,4.051244417,837,5.042432247,0.18064477
0.241,0.329309172,0.5,tree_238,3400,0.180913746,0.379230878,0.208232502,0.231610542,蓝20_50_行5_1_000021,184,2.303,9.915146877,5.18,tree_251,3400,3.898309739,5.034784818,6.54945921,3.931144926,1213,5.899012359,0.40287789
0.539,2.53762944,1.1,tree_1290,3400,0.691304155,1.427908902,1.434769562,1.730571573,蓝20_50_行10_3_000168,497,5.368,37.50201684,10.49,tree_1357,3400,13.81237855,11.294081,24.39311453,9.785875524,2851,14.20973526,2.032355515
0.179,0.368360087,0.43,tree_749,3400,0.214325627,0.315303527,0.191669504,0.188583445,蓝20_50_行9_1_000209,108,2.825,13.35353659,6.45,tree_789,3400,5.427880369,6.483026078,8.707645089,6.17343671,1347,7.446025371,0.3700015
0.11,0.102748817,0.38,tree_1029,3400,0.048657283,0.27182069,0.087785541,0.28704107,蓝20_50_行13_1_000279,105,1.46,4.349316382,2.57,tree_1085,3400,1.952484385,2.373963081,2.755442188,2.054144651,800,2.724314214,0.318232615
0.113,0.110964666,0.29,tree_225,3400,0.057663324,0.191527909,0.089493477,0.179816857,蓝20_50_行12_3_000210,101,1.187,5.226436845,3.18,tree_236,3400,1.700731424,3.278675646,3.023618698,3.092340797,614,3.720581862,0.205563185
0.251,0.393643216,0.63,tree_650,3400,0.131183444,0.473693111,0.271517091,0.436936954,蓝20_50_行3_3_000294,171,4.672,29.03212798,10.24,tree_687,3400,14.32375665,10.84127437,21.17504552,9.613394881,2189,11.63793327,0.540670295
0.085,0.092764723,0.22,tree_232,3400,0.047977863,0.157860702,0.061662202,0.106407327,蓝20_50_行52_3_000289,100,0.79,3.219479416,2.09,tree_243,3400,0.96445184,1.841903834,1.463798894,1.851561819,463,2.362989384,0.16363187
0.023,0.013526041,0.11,tree_1121,3400,0.006230269,0.075937063,0.009862582,0.05267101,蓝20_50_行12_2_000085,100,1.84,6.530186459,4.32,tree_1182,3400,2.29594498,4.139760358,4.038577008,3.818265006,1160,5.185758623,0.07281308
