region,file_name,treeID,Model,point2tree_area,voxel_volume,convex_hull_volume,voxel_area,Iteration,point2tree_volume,Recon_iter,Precision,Recall,F1 Score,graham_volume,graham_Area,convex_hull_area,density_points_per_m2,num_point,bounding_box_area_m2
NIBIO,./NIBIO/plot_2_annotated.las,38,tree_365,4.592025031,7.024,12.42312483,5.4,3400,4.938643923,3400,0.966351401,0.8636,0.912090965,6.977524995,3.423150004,5.1287,827.9871088,5498,6.6402
NIBIO,./NIBIO/plot_2_annotated.las,39,tree_366,22.07194668,91.2,233.2426107,20.68,3400,150.4975817,3400,0.870054115,0.62603,0.728140847,145.6479246,14.6904004,20.44865,3650.46729,99603,27.285
NIBIO,./NIBIO/plot_2_annotated.las,40,tree_367,2.119665344,2.432,4.927403833,2.76,3400,1.201089526,3400,0.965303594,0.8945,0.928554034,2.124172501,1.896549991,2.4085,481.8485789,1614,3.3496
NIBIO,./NIBIO/plot_3_annotated.las,1,tree_368,33.90306811,121.392,408.6050658,30.6,3400,249.6848429,3400,0.76784,0.50046,0.605965791,216.472492,19.50419948,31.4983,2349.287344,100000,42.5661
NIBIO,./NIBIO/plot_3_annotated.las,2,tree_369,15.33458848,80.192,199.265016,15.2,3400,120.1806492,3400,0.86804,0.67198,0.757529797,101.5488971,9.474750905,15.5723,5095.982837,100000,19.6233
NIBIO,./NIBIO/plot_3_annotated.las,3,tree_370,19.30133945,48.408,102.5586482,16.72,3400,70.26287006,3400,0.974921113,0.84468,0.905139439,55.92549468,12.1021996,16.9029,4216.077561,96974,23.001
NIBIO,./NIBIO/plot_3_annotated.las,4,tree_371,2.26166951,2.992,10.95258517,2.92,3400,2.303455698,3400,0.963447251,0.68938,0.803691088,2.475189968,1.888400565,3.104750001,708.8388943,3365,4.747200001
NIBIO,./NIBIO/plot_3_annotated.las,6,tree_372,30.19955954,57.76,229.6379905,25.12,3400,109.9406243,3400,0.924115683,0.71829,0.808305842,94.79249781,20.78730012,34.6788,1732.101167,79977,46.1734
NIBIO,./NIBIO/plot_3_annotated.las,7,tree_373,12.14700906,43.48,116.9094732,13,3400,60.71417059,3400,0.91296886,0.67701,0.777480838,62.12282483,8.140549832,12.34545,2555.388233,48362,18.9255
NIBIO,./NIBIO/plot_3_annotated.las,9,tree_375,38.66300152,96.696,257.964875,38.56,3400,129.4239381,3400,0.8679,0.75883,0.809708504,185.442105,39.7972007,46.06575,1345.866038,100000,74.30160001
NIBIO,./NIBIO/plot_3_annotated.las,12,tree_377,26.92333333,54.456,172.4630973,24.12,3400,106.2678358,3400,0.951611078,0.70315,0.808727421,76.40848989,14.18545031,25.31475,2114.267261,88388,41.8055
NIBIO,./NIBIO/plot_3_annotated.las,13,tree_378,7.098981742,9.384,23.23377067,8.64,3400,7.179099913,3400,0.943555829,0.81677,0.875597099,13.10562991,6.266400126,9.282099999,534.8446959,6502,12.1568
NIBIO,./NIBIO/plot_3_annotated.las,14,tree_379,6.859368081,16.408,28.484626,7.6,3400,15.03013933,3400,0.96872714,0.84691,0.903732011,18.21370986,5.620999981,7.47475,1651.930475,16404,9.9302
NIBIO,./NIBIO/plot_3_annotated.las,15,tree_380,10.70053333,15.8,35.18294533,11.88,3400,12.36039171,3400,0.945589101,0.84695,0.893555615,21.4244725,8.597750081,12.02875,675.4484623,11891,17.6046
NIBIO,./NIBIO/plot_3_annotated.las,16,tree_381,6.169747208,15.136,21.11120717,7.24,3400,11.84170314,3400,0.983671068,0.96426,0.973868818,14.02277746,5.413149948,7.279349999,2794.868896,27191,9.7289
NIBIO,./NIBIO/plot_3_annotated.las,17,tree_382,16.05222945,86.424,215.6859533,16.36,3400,139.763913,3400,0.86945,0.63638,0.734877896,119.6912544,10.48495041,16.28135,4725.897921,100000,21.16
NIBIO,./NIBIO/plot_3_annotated.las,18,tree_383,9.127371009,18.368,35.486147,9.84,3400,16.2959475,3400,0.959738451,0.84043,0.896130566,21.85841498,6.88804982,9.7905,1195.022248,16517,13.8215
NIBIO,./NIBIO/plot_3_annotated.las,19,tree_384,5.993438336,7.272,9.188831168,6.88,3400,4.777788664,3400,0.970401691,0.93107,0.95032906,7.32335,5.035649977,6.5717,776.6830869,6622,8.526000001
NIBIO,./NIBIO/plot_3_annotated.las,21,tree_385,2.623934857,2.888,4.776651333,3.36,3400,1.483986822,3400,0.956228956,0.8516,0.900886753,2.260234941,1.450550034,3.097,481.6513762,2079,4.316399999
NIBIO,./NIBIO/plot_3_annotated.las,22,tree_386,32.42914346,120.96,424.5444207,28.24,3400,261.1675832,3400,0.79679,0.51929,0.628784085,221.2064358,22.34214993,31.3129,2037.000069,100000,49.0918
NIBIO,./NIBIO/plot_3_annotated.las,24,tree_387,8.897772586,12.416,53.38745684,9.76,3400,15.58659564,3400,0.936990084,0.62935,0.752958716,18.5763979,6.477751208,11.343,471.8668561,7967,16.884
NIBIO,./NIBIO/plot_3_annotated.las,25,tree_388,31.56047165,120.544,442.9892995,27.92,3400,263.6820362,3400,0.76189,0.50332,0.606183123,208.0909627,16.27860129,30.155,2224.555534,100000,44.9528
NIBIO,./NIBIO/plot_3_annotated.las,26,tree_389,5.210488862,8.064,19.88912833,6.88,3400,5.983811522,3400,0.941260518,0.76161,0.841958816,7.887330048,5.077200204,7.207700001,595.5149658,6299,10.5774
NIBIO,./NIBIO/plot_4_annotated.las,1,tree_391,17.82930865,55.68,113.6584223,16.84,3400,76.72398594,3400,0.95827,0.83594,0.892934744,62.03027134,11.03285073,16.9267,4132.777888,100000,24.1968
NIBIO,./NIBIO/plot_4_annotated.las,2,tree_392,33.22012068,80.312,188.845233,29.68,3400,131.7404998,3400,0.93745,0.74479,0.830087723,106.6762129,24.25269953,31.8976,1999.624071,100000,50.0094
NIBIO,./NIBIO/plot_4_annotated.las,3,tree_393,12.06709448,47.72,114.9903463,12.44,3400,65.15024582,3400,0.926449897,0.70378,0.799907927,57.71003513,10.39105104,12.40495,3275.249149,64677,19.7472
NIBIO,./NIBIO/plot_4_annotated.las,4,tree_394,11.0294045,34.76,62.05438634,10.96,3400,44.19654055,3400,0.967203611,0.8041,0.878142424,39.31165473,9.555799378,11.1,2971.800567,48298,16.2521
NIBIO,./NIBIO/plot_4_annotated.las,5,tree_395,23.73977604,82.608,246.6611438,21.32,3400,139.2994112,3400,0.90033,0.63127,0.742166779,115.197295,13.80199952,25.08125,2897.408558,100000,34.5136
NIBIO,./NIBIO/plot_4_annotated.las,6,tree_396,12.63412953,44.248,112.765392,13.32,3400,58.22434979,3400,0.909899343,0.65498,0.76167645,53.67538484,9.643800138,14.0889,1893.631419,36659,19.3591
NIBIO,./NIBIO/plot_4_annotated.las,7,tree_397,21.82919925,103.384,299.2297941,20.44,3400,170.0429256,3400,0.81889,0.608,0.69786055,145.7747954,11.81099964,21.8949,3270.538985,100000,30.576
NIBIO,./NIBIO/plot_4_annotated.las,8,tree_398,39.44159588,80.376,240.0055065,27.56,3400,237.1752345,3400,0.79445,0.4438,0.569476132,118.9524389,22.20664987,28.7463,2439.357571,100000,40.9944
NIBIO,./NIBIO/plot_4_annotated.las,9,tree_399,26.19524625,55.128,187.9673655,21.92,3400,96.89307996,3400,0.95659,0.78181,0.860413746,71.34001274,11.50909997,26.68585,2626.491848,100000,38.0736
NIBIO,./NIBIO/plot_4_annotated.las,10,tree_400,28.83763406,81.92,262.6493655,25.52,3400,166.7576928,3400,0.85945,0.56784,0.683855542,126.618125,20.90955017,26.82895,2511.572068,100000,39.8157
NIBIO,./NIBIO/plot_4_annotated.las,11,tree_401,4.789527049,6.712,15.568826,5.32,3400,5.303612818,3400,0.947019868,0.83261,0.88613731,6.178960017,3.044700412,5.1399,746.037192,5436,7.2865
NIBIO,./NIBIO/plot_4_annotated.las,12,tree_402,15.39467664,42.776,90.71516233,15.32,3400,46.48399176,3400,0.953363344,0.87752,0.913870788,51.06792539,9.093250428,15.73965,3147.468786,69752,22.1613
NIBIO,./NIBIO/plot_4_annotated.las,16,tree_404,6.067788659,9.776,25.157115,6.96,3400,9.211259285,3400,0.971489084,0.84837,0.905764849,10.15118001,5.529949854,7.881449999,1024.024024,12276,11.988
NIBIO,./NIBIO/plot_4_annotated.las,17,tree_405,8.118102329,23.072,63.23281601,8.92,3400,27.44167221,3400,0.910813824,0.65063,0.75904466,26.62503981,6.006350213,9.405000002,908.5844516,12558,13.8215
NIBIO,./NIBIO/plot_4_annotated.las,18,tree_406,20.45943571,50.928,146.9350872,18.72,3400,74.6158763,3400,0.939828032,0.76382,0.842732107,84.13292974,13.45164938,21.72765,1910.465376,59895,31.351
NIBIO,./NIBIO/plot_4_annotated.las,19,tree_407,11.08468128,26.36,77.33964449,10.6,3400,47.72068318,3400,0.959889297,0.75689,0.846387898,27.66868534,7.212800698,10.5249,3736.356064,52031,13.9256
NIBIO,./NIBIO/plot_4_annotated.las,20,tree_408,12.08344563,35.76,97.9809075,13.04,3400,44.58208804,3400,0.922110907,0.63109,0.74933638,59.56351013,9.229799407,12.74555,1306.022409,21261,16.2792
NIBIO,./NIBIO/plot_4_annotated.las,21,tree_409,16.16797922,70.816,203.765306,14.32,3400,131.6792595,3400,0.91413,0.65613,0.763934784,82.17629544,9.213999879,14.1927,5091.649694,100000,19.64
NIBIO,./NIBIO/plot_4_annotated.las,22,tree_410,6.747706694,9.792,24.15890217,7.28,3400,9.930931994,3400,0.941777489,0.72402,0.818665825,12.25644008,5.457000306,7.1877,556.3074037,6166,11.0838
NIBIO,./NIBIO/plot_4_annotated.las,23,tree_411,11.65463611,15.648,35.31333233,13.16,3400,12.16343257,3400,0.957200178,0.86278,0.90754084,21.51278508,11.89530037,13.6653,757.185571,15701,20.736
NIBIO,./NIBIO/plot_4_annotated.las,24,tree_412,0.529777657,0.408,0.703772833,0.72,3400,0.152786092,3400,0.981424149,0.5827,0.731240998,0.09742505,0.159049999,0.72795,294.9771688,323,1.095000001
NIBIO,./NIBIO/plot_4_annotated.las,25,tree_413,42.61426312,116.12,275.522115,38.64,3400,203.6509739,3400,0.83352,0.67062,0.743248876,206.8952702,33.2897493,42.1536,1908.120196,100000,52.4076
NIBIO,./NIBIO/plot_5_annotated.las,1,tree_414,19.56728635,78.824,240.386837,17.44,3400,154.1936998,3400,0.81831,0.6169,0.703472578,101.8187626,12.77399951,17.8943,3816.45886,100000,26.2023
NIBIO,./NIBIO/plot_5_annotated.las,2,tree_415,10.12558081,41.408,98.22140617,9.56,3400,58.34385407,3400,0.945520825,0.74486,0.833280443,46.00847796,6.415551546,10.03225,3414.949517,49652,14.5396
NIBIO,./NIBIO/plot_5_annotated.las,3,tree_416,15.43540589,35.624,64.34535267,16.28,3400,35.38078337,3400,0.959285247,0.88451,0.920381366,42.24048013,12.5984998,16.2189,2083.284608,53445,25.6542
NIBIO,./NIBIO/plot_5_annotated.las,5,tree_417,26.66113323,113.16,424.0556322,24.76,3400,237.6362256,3400,0.77828,0.53776,0.636041234,191.0889392,16.15404982,25.34145,2881.346165,100000,34.706
NIBIO,./NIBIO/plot_5_annotated.las,6,tree_418,11.1660624,30.472,72.19294017,11,3400,33.72776187,3400,0.970698892,0.82771,0.893520026,30.99971746,6.413200572,11.9178,2691.224054,48906,18.1724
NIBIO,./NIBIO/plot_5_annotated.las,7,tree_419,24.68417872,119.48,385.9816888,24.68,3400,237.1553979,3400,0.78469,0.54831,0.645541446,204.8425503,17.17169926,24.83375,3083.868899,100000,32.4268
NIBIO,./NIBIO/plot_5_annotated.las,8,tree_420,23.94897055,118.928,314.2310397,23.2,3400,199.1955627,3400,0.79376,0.62319,0.698208539,181.0478875,17.19984963,23.7007,3045.79969,100000,32.8321
NIBIO,./NIBIO/plot_5_annotated.las,9,tree_421,21.82417763,83.696,251.1861227,19.48,3400,146.5189398,3400,0.84405,0.59529,0.698173502,116.3202691,12.7847,19.4875,3587.933064,100000,27.8712
NIBIO,./NIBIO/plot_5_annotated.las,10,tree_422,25.67746962,93.12,346.125995,24.2,3400,197.1196775,3400,0.81324,0.54316,0.651311469,154.9729543,14.58219983,25.0577,3015.181438,100000,33.1655
NIBIO,./NIBIO/plot_5_annotated.las,11,tree_423,24.2123765,76.368,272.5185765,21.24,3400,150.6303622,3400,0.89049,0.63463,0.741097971,116.1485893,15.48789941,24.6747,3085.419848,100000,32.4105
NIBIO,./NIBIO/plot_5_annotated.las,12,tree_424,5.802397486,20.136,49.5475385,7,3400,22.68567263,3400,0.951181694,0.76654,0.848937076,21.17770746,4.092250455,7.20565,2276.743688,21283,9.348000004
NIBIO,./NIBIO/plot_5_annotated.las,13,tree_425,17.4700913,32.464,128.608716,16.8,3400,62.55084308,3400,0.929229352,0.59787,0.727599487,55.4924055,11.65080088,18.6682,802.4275672,19542,24.3536
NIBIO,./NIBIO/plot_5_annotated.las,14,tree_426,15.60256403,36.672,81.46195366,14.96,3400,43.98851329,3400,0.968471245,0.85956,0.910771241,42.13769989,11.34980038,15.11775,3184.616656,61658,19.3612
NIBIO,./NIBIO/plot_5_annotated.las,15,tree_427,3.804221061,7.448,29.97509216,4.2,3400,12.19635636,3400,0.933192336,0.59514,0.726779214,4.644685069,1.604149953,4.11145,1264.214152,8038,6.358100001
NIBIO,./NIBIO/plot_5_annotated.las,16,tree_428,6.615732599,19.784,33.57170567,7.24,3400,17.04865995,3400,0.975308285,0.90103,0.936698921,17.14448722,4.535749798,7.01685,3163.321368,34546,10.9208
NIBIO,./NIBIO/plot_5_annotated.las,17,tree_429,15.33014318,41.232,85.84905616,14.36,3400,50.04736986,3400,0.963134229,0.87935,0.919337133,40.93699533,7.124949951,15.68305,3521.991527,70499,20.0168
NIBIO,./NIBIO/plot_5_annotated.las,18,tree_430,12.21578598,28.48,48.79562433,13.28,3400,28.62096258,3400,0.948688019,0.81874,0.878936874,36.56207951,10.34134953,13.42185,1116.102137,21418,19.19
NIBIO,./NIBIO/plot_5_annotated.las,19,tree_431,26.44758749,61.888,155.2234722,23.08,3400,97.27678204,3400,0.95863,0.78306,0.861995887,82.19507456,18.32374936,23.7941,3178.639542,100000,31.46
NIBIO,./NIBIO/plot_5_annotated.las,20,tree_432,5.929086356,21.872,36.460775,6.92,3400,17.04744869,3400,0.968154295,0.89321,0.929173403,21.46195514,3.923150051,6.627149999,3876.632832,35672,9.201800002
NIBIO,./NIBIO/plot_6_annotated.las,1,tree_433,3.438931087,6.16,11.17100783,4.24,3400,4.75273386,3400,0.975013779,0.86403,0.91617303,5.749875018,2.747250054,3.8033,871.270329,5443,6.247200001
NIBIO,./NIBIO/plot_6_annotated.las,2,tree_434,29.59571588,122.976,474.0617252,28.4,3400,260.9441797,3400,0.71673,0.47697,0.572771564,228.6292198,19.96425046,30.41575,2375.86125,100000,42.09
NIBIO,./NIBIO/plot_6_annotated.las,4,tree_435,13.4351398,49.328,94.8719865,12.56,3400,59.82888517,3400,0.946342603,0.74764,0.835337485,54.07693237,8.992949899,12.51835,3631.441374,64185,17.6748
NIBIO,./NIBIO/plot_6_annotated.las,5,tree_436,11.83104365,37.56,95.77627417,13.4,3400,43.84626166,3400,0.928675056,0.70809,0.803518523,46.25971274,6.517299593,14.1751,1488.646181,33775,22.6884
NIBIO,./NIBIO/plot_6_annotated.las,6,tree_437,26.91380154,111.424,340.6993098,25.28,3400,204.4053625,3400,0.80162,0.55692,0.657232338,193.3329447,19.60090103,26.6505,3046.059465,100000,32.8293
NIBIO,./NIBIO/plot_6_annotated.las,8,tree_439,12.89818412,58.808,121.5783335,12.24,3400,79.39501688,3400,0.935349921,0.72028,0.813845936,72.39666009,9.742849717,12.04955,5559.810049,88863,15.9831
NIBIO,./NIBIO/plot_6_annotated.las,9,tree_440,14.78078647,61.32,146.6217662,15.08,3400,77.09334023,3400,0.893445275,0.70357,0.787220138,81.60831996,9.843600457,15.68975,2686.942072,55624,20.7016
NIBIO,./NIBIO/plot_6_annotated.las,10,tree_441,26.75512565,47.816,178.1027183,26.12,3400,73.03174198,3400,0.939806375,0.68276,0.790922591,60.15597012,11.80055,30.8804,1270.093536,56501,44.4857
NIBIO,./NIBIO/plot_6_annotated.las,11,tree_442,3.300782453,4.568,7.959464833,4.4,3400,2.508833058,3400,0.960412148,0.87613,0.916337146,4.499245039,2.780350021,4.135799999,575.4407865,3688,6.408999999
NIBIO,./NIBIO/plot_6_annotated.las,12,tree_443,8.440086249,13.24,29.49783367,10,3400,12.20676529,3400,0.951011049,0.80819,0.873803048,19.38166768,8.86040008,10.4602,601.5235587,9594,15.9495
NIBIO,./NIBIO/plot_6_annotated.las,14,tree_444,3.217069709,4.784,7.360065999,4.32,3400,2.847281382,3400,0.935379645,0.87019,0.901607994,4.538242381,2.875699327,4.147799999,426.1324523,2476,5.810399998
NIBIO,./NIBIO/plot_6_annotated.las,15,tree_445,2.615019616,3.888,6.165535,3.56,3400,2.31601032,3400,0.928800857,0.82789,0.875447081,3.734589946,1.909949979,3.1548,434.6409792,1868,4.2978
NIBIO,./NIBIO/plot_6_annotated.las,16,tree_446,7.135323922,9.824,26.89993517,7.8,3400,9.231668652,3400,0.951685568,0.74568,0.83618156,11.46842001,4.529449864,8.78575,485.0645044,6437,13.2704
NIBIO,./NIBIO/plot_6_annotated.las,17,tree_447,17.58924935,55.744,196.5714937,16.92,3400,97.44480747,3400,0.905199759,0.63898,0.749141463,63.15429752,11.22344983,17.89875,2995.453598,74715,24.9428
NIBIO,./NIBIO/plot_6_annotated.las,18,tree_448,14.57728801,35.616,70.52736883,14.24,3400,45.01869942,3400,0.961409266,0.83822,0.895598322,39.58404009,8.818499329,14.2203,2640.364962,51800,19.6185
NIBIO,./NIBIO/plot_6_annotated.las,20,tree_449,9.963015014,19.544,45.00183917,11.36,3400,19.52646186,3400,0.935657248,0.76844,0.843844395,28.80104753,9.039200974,11.75435,816.0401002,13024,15.96
NIBIO,./NIBIO/plot_6_annotated.las,21,tree_450,2.650483214,3.816,5.260032,3.2,3400,2.002122371,3400,0.969791964,0.89999,0.933588072,2.591532446,1.413699887,3.1459,705.851588,3509,4.971300001
NIBIO,./NIBIO/plot_6_annotated.las,23,tree_451,3.219060942,3.808,17.74587767,3.36,3400,5.814364588,3400,0.89530408,0.35151,0.504819992,2.776585025,1.652650251,3.55485,296.156126,1299,4.3862
NIBIO,./NIBIO/plot_6_annotated.las,24,tree_452,23.00702385,96.816,270.0506218,21.76,3400,194.6694176,3400,0.84219,0.57006,0.679906293,147.0620263,16.35100087,22.1552,3746.876042,100000,26.6889
NIBIO,./NIBIO/plot_6_annotated.las,25,tree_453,9.378409126,12.016,48.4553185,10.4,3400,16.00397601,3400,0.921576278,0.57224,0.706061136,24.92109493,8.690199993,12.9925,268.0976365,5126,19.1199
NIBIO,./NIBIO/plot_6_annotated.las,26,tree_454,15.31093973,55.624,124.2329702,14.76,3400,71.79690026,3400,0.937154505,0.72792,0.81939097,71.96793956,9.856899925,14.6926,3254.869699,61325,18.841
NIBIO,./NIBIO/plot_6_annotated.las,27,tree_455,0.593455892,0.792,3.851187666,0.92,3400,0.754459629,3400,0.831632653,0.30387,0.445103697,0.18643499,0.15745008,0.97225,91.7688922,196,2.1358
NIBIO,./NIBIO/plot_6_annotated.las,28,tree_456,11.21705287,25.592,66.994088,12,3400,35.33499282,3400,0.933002481,0.67745,0.78495024,41.12329003,9.398399917,12.5351,1045.586027,18941,18.1152
NIBIO,./NIBIO/plot_6_annotated.las,29,tree_457,7.053147314,9.216,18.33155917,8.32,3400,5.512858962,3400,0.941943308,0.89184,0.916207183,12.32332001,6.570349813,8.226750001,562.4616329,6597,11.7288
NIBIO,./NIBIO/plot_6_annotated.las,30,tree_458,13.26246106,45.904,110.5232002,13.04,3400,61.97093655,3400,0.936280084,0.70847,0.806598349,54.8427399,7.835050125,12.97325,2668.985317,53641,20.0979
NIBIO,./NIBIO/plot_6_annotated.las,32,tree_459,2.173862211,4.64,9.081224001,3,3400,3.637146995,3400,0.902864259,0.62629,0.739565487,4.14739993,1.618950084,2.781350001,425.7688227,1606,3.772000001
NIBIO,./NIBIO/plot_6_annotated.las,34,tree_460,18.46534905,65.72,178.5632217,17.12,3400,111.5979255,3400,0.931010738,0.6531,0.767677535,91.27313651,12.01779968,18.03525,3597.355648,92942,25.8362
NIBIO,./NIBIO/plot_6_annotated.las,35,tree_461,4.3489959,4.608,5.696489001,5,3400,2.191379324,3400,0.970099668,0.96677,0.968431972,4.375275022,3.573799987,4.4247,710.4921515,4214,5.9311
NIBIO,./NIBIO/plot_6_annotated.las,37,tree_462,6.574090051,12.76,25.83511483,7.2,3400,12.45991525,3400,0.970129488,0.80314,0.878772011,13.83004002,4.309100267,6.80895,1536.062202,13592,8.848599999
NIBIO,./NIBIO/plot_6_annotated.las,38,tree_463,4.054321066,5.576,10.68208667,5.24,3400,3.120062482,3400,0.949569742,0.89967,0.923946626,5.549520101,4.041650347,5.306450001,568.7716262,4997,8.785600002
NIBIO,./NIBIO/plot_6_annotated.las,39,tree_464,6.374915797,11.248,22.61751767,7.52,3400,9.884051077,3400,0.949224647,0.77017,0.85037411,13.21438035,5.48249935,7.70615,638.119007,7287,11.4195
NIBIO,./NIBIO/plot_6_annotated.las,41,tree_465,10.77306561,41.592,78.06241267,11.2,3400,46.82149371,3400,0.941464984,0.78943,0.858770415,46.68331774,7.552949955,11.34445,2880.335348,49748,17.2716
NIBIO,./NIBIO/plot_6_annotated.las,42,tree_466,5.474583853,6.392,21.35481033,6.68,3400,7.647005217,3400,0.964714858,0.70325,0.81348923,9.783639977,4.80939985,7.17645,440.840144,5243,11.8932
NIBIO,./NIBIO/plot_6_annotated.las,43,tree_467,3.384704985,15.264,27.19293983,4.6,3400,12.64133087,3400,0.966090391,0.86541,0.912982918,13.10870023,2.66295008,4.3216,3122.927314,19493,6.2419
NIBIO,./NIBIO/plot_6_annotated.las,45,tree_468,11.8501743,38.712,97.12427967,12.2,3400,49.95001988,3400,0.942970931,0.71009,0.810126494,48.68987966,6.648899545,11.90825,2828.393091,48712,17.2225
NIBIO,./NIBIO/plot_7_annotated.las,1,tree_469,13.27452667,59.568,222.883258,13.28,3400,101.0774228,3400,0.890362686,0.65841,0.75701709,67.94171728,7.124350184,15.6041,2913.278799,70943,24.3516
NIBIO,./NIBIO/plot_7_annotated.las,2,tree_470,12.10755733,44.36,131.0659568,11.44,3400,69.94147603,3400,0.920799763,0.63859,0.754158498,47.78371196,5.041049877,11.7758,2644.419094,43813,16.5681
NIBIO,./NIBIO/plot_7_annotated.las,3,tree_471,19.72324359,96.6,244.1124112,19,3400,149.6750594,3400,0.83148,0.61632,0.707912355,132.516725,12.8752497,19.00165,3888.750622,100000,25.7152
NIBIO,./NIBIO/plot_7_annotated.las,4,tree_472,19.50068278,70.568,211.1800007,16.56,3400,143.3705057,3400,0.892433852,0.58172,0.704331668,94.93127069,11.63945051,17.08145,3834.224467,93654,24.4258
NIBIO,./NIBIO/plot_7_annotated.las,5,tree_473,44.10531788,118.008,337.2617122,36.6,3400,253.9649241,3400,0.86585,0.60998,0.715734445,200.0413515,30.90325182,43.71,1787.128032,100000,55.9557
NIBIO,./NIBIO/plot_7_annotated.las,6,tree_474,11.62286407,33.32,72.4185525,12.12,3400,36.80502308,3400,0.950819672,0.74785,0.837208674,40.38808751,8.422200007,12.227,2314.963563,39772,17.1804
NIBIO,./NIBIO/plot_7_annotated.las,7,tree_475,8.781190956,27.864,53.4455325,9.48,3400,27.12238207,3400,0.961810161,0.82016,0.885355141,30.75474505,6.905699915,9.558,2710.910558,36947,13.629
